sample_id,openness,conscientiousness,extraversion,agreeableness,neuroticism
1446,,,,,
1447,0.2,0.78,0.15,0.6,0.2
1448,,,,,
1449,0.2,0.9,0.1,0.4,0.3
1450,0.75,0.85,0.25,0.65,0.2
1451,0.2,0.8,0.2,0.45,0.35
1452,,,,,
1453,0.25,0.82,0.34,0.78,0.3
1454,0.2,0.85,0.2,0.6,0.15
1455,0.6,0.8,0.3,0.5,0.4
1456,0.22,0.78,0.11,0.14,0.09
1457,0.65,0.78,0.35,0.6,0.25
1458,0.35,0.78,0.2,0.55,0.3
1459,0.7,0.8,0.3,0.5,0.2
1460,0.2,0.8,0.2,0.6,0.4
1461,0.2,0.75,0.1,0.6,0.35
1462,,,,,
1463,0.2,0.3,0.1,0.2,0.6
1464,0.6,0.9,0.2,0.6,0.1
1465,0.2,0.85,0.2,0.5,0.35
1466,0.35,0.78,0.2,0.45,0.2
1467,0.35,0.82,0.22,0.62,0.18
1468,0.25,0.75,0.2,0.55,0.6
1469,0.6,0.7,0.5,0.4,0.2
1470,,,,,
1471,0.25,0.75,0.2,0.55,0.6
1472,0.2,0.78,0.15,0.3,0.6
1473,0.25,0.86,0.12,0.3,0.2
1474,0.2,0.8,0.15,0.3,0.45
1475,0.25,0.85,0.15,0.45,0.2
1476,,,,,
1477,0.3,0.8,0.2,0.4,0.2
1478,0.2,0.85,0.15,0.75,0.35
1479,0.2,0.8,0.1,0.5,0.6
1480,,,,,
1481,,,,,
1482,0.2,0.8,0.1,0.6,0.7
1483,0.2,0.8,0.1,0.5,0.3
1484,0.45,0.85,0.25,0.73,0.15
1485,0.2,0.85,0.2,0.35,0.15
1486,,,,,
1487,0.6,0.78,0.45,0.4,0.2
1488,0.2,0.85,0.15,0.4,0.3
1489,0.25,0.62,0.18,0.68,0.58
1490,0.66,0.78,0.35,0.45,0.2
1491,0.2,0.78,0.15,0.35,0.42
1492,,,,,
1493,0.2,0.8,0.1,0.4,0.2
1494,,,,,
1495,0.3,0.8,0.2,0.6,0.7
1496,0.35,0.8,0.2,0.55,0.15
1497,0.2,0.8,0.1,0.4,0.6
1498,,,,,
1499,0.2,0.82,0.2,0.4,0.2
1500,,,,,
1501,0.2,0.9,0.1,0.3,0.2
1502,0.45,0.72,0.52,0.78,0.6
1503,0.3,0.8,0.2,0.3,0.45
1504,0.2,0.57,0.1,0.71,0.18
1505,0.35,0.85,0.2,0.6,0.2
1506,0.2,0.85,0.15,0.3,0.1
1507,,,,,
1508,0.3,0.8,0.2,0.55,0.2
1509,0.75,0.65,0.2,0.45,0.2
1510,0.3,0.7,0.4,0.8,0.35
1511,0.2,0.6,0.3,0.4,0.2
1512,0.2,0.68,0.15,0.45,0.3
1513,0.55,0.78,0.35,0.4,0.2
1514,0.2,0.85,0.15,0.45,0.1
1515,0.35,0.72,0.22,0.66,0.44
1516,0.2,0.8,0.2,0.45,0.6
1517,0.22,0.78,0.12,0.35,0.58
1518,0.4,0.78,0.2,0.55,0.25
1519,0.25,0.85,0.15,0.55,0.2
1520,0.2,0.6,0.1,0.3,0.3
1521,,,,,
1522,0.81,0.86,0.38,0.66,0.18
1523,0.2,0.8,0.15,0.4,0.2
1524,0.2,0.85,0.2,0.4,0.65
1525,0.25,0.88,0.12,0.48,0.34
1526,,,,,
1527,0.2,0.8,0.2,0.6,0.2
1528,0.55,0.78,0.35,0.72,0.25
1529,0.55,0.78,0.6,0.7,0.2
1530,0.2,0.85,0.2,0.4,0.15
1531,0.35,0.81,0.22,0.44,0.18
1532,0.45,0.78,0.34,0.66,0.3
1533,0.2,0.85,0.15,0.4,0.1
1534,0.2,0.85,0.1,0.15,0.2
1535,0.2,0.85,0.15,0.4,0.1
1536,0.25,0.78,0.2,0.4,0.2
1537,0.2,0.8,0.2,0.6,0.2
1538,0.35,0.78,0.45,0.55,0.2
1539,0.35,0.78,0.48,0.6,0.2
1540,,,,,
1541,0.2,0.85,0.15,0.4,0.2
1542,0.65,0.75,0.3,0.25,0.2
1543,,,,,
1544,,,,,
1545,,,,,
1546,,,,,
1547,,,,,
1548,0.2,0.75,0.1,0.1,0.3
1549,,,,,
1550,0.2,0.75,0.2,0.4,0.2
1551,,,,,
1552,0.35,0.88,0.2,0.42,0.48
1553,0.2,0.75,0.15,0.35,0.45
1554,0.34,0.83,0.28,0.53,0.38
1555,0.55,0.82,0.25,0.68,0.4
1556,0.35,0.78,0.3,0.68,0.2
1557,0.3,0.78,0.2,0.4,0.2
1558,0.48,0.78,0.45,0.65,0.2
1559,0.2,0.6,0.2,0.5,0.65
1560,0.15,0.78,0.18,0.42,0.57
1561,,,,,
1562,,,,,
1563,,,,,
1564,0.15,0.85,0.2,0.4,0.15
1565,0.55,0.78,0.35,0.45,0.2
1566,0.35,0.82,0.42,0.76,0.45
1567,0.2,0.85,0.15,0.45,0.3
1568,0.2,0.8,0.15,0.6,0.3
1569,,,,,
1570,0.25,0.85,0.2,0.4,0.2
1571,0.2,0.85,0.15,0.4,0.1
1572,,,,,
1573,,,,,
1574,0.4,0.8,0.2,0.3,0.2
1575,,,,,
1576,0.35,0.78,0.25,0.71,0.3
1577,0.2,0.75,0.1,0.4,0.3
1578,0.2,0.85,0.15,0.6,0.4
1579,,,,,
1580,0.4,0.75,0.35,0.65,0.2
1581,0.45,0.66,0.5,0.6,0.3
1582,,,,,
1583,0.68,0.81,0.34,0.52,0.41
1584,0.45,0.78,0.25,0.75,0.55
1585,0.2,0.75,0.15,0.4,0.2
1586,0.45,0.85,0.35,0.6,0.3
1587,,,,,
1588,0.35,0.82,0.28,0.53,0.18
1589,0.22,0.84,0.31,0.58,0.19
1590,0.25,0.85,0.15,0.45,0.3
1591,0.3,0.8,0.2,0.6,0.7
1592,0.35,0.82,0.28,0.73,0.58
1593,0.4,0.45,0.2,0.55,0.4
1594,,,,,
1595,0.25,0.82,0.18,0.62,0.12
1596,0.4,0.85,0.2,0.4,0.15
1597,0.3,0.85,0.2,0.65,0.2
1598,,,,,
1599,0.35,0.75,0.3,0.4,0.55
1600,0.4,0.78,0.2,0.3,0.2
1601,0.3,0.8,0.2,0.45,0.2
1602,0.2,0.85,0.2,0.6,0.55
1603,,,,,
1604,0.2,0.55,0.15,0.65,0.7
1605,0.3,0.9,0.1,0.4,0.2
1606,0.3,0.85,0.2,0.65,0.35
1607,0.2,0.85,0.15,0.6,0.2
1608,0.15,0.85,0.2,0.25,0.3
1609,,,,,
1610,,,,,
1611,0.35,0.78,0.22,0.45,0.34
1612,0.45,0.78,0.2,0.5,0.15
1613,0.25,0.82,0.18,0.42,0.53
1614,0.45,0.78,0.35,0.73,0.25
1615,0.2,0.7,0.1,0.3,0.2
1616,0.35,0.72,0.2,0.4,0.55
1617,0.3,0.75,0.2,0.45,0.2
1618,0.35,0.78,0.3,0.65,0.55
1619,0.3,0.75,0.2,0.4,0.55
1620,0.2,0.78,0.1,0.45,0.1
1621,,,,,
1622,0.2,0.82,0.15,0.45,0.3
1623,0.72,0.81,0.28,0.41,0.18
1624,0.2,0.85,0.1,0.4,0.45
1625,0.2,0.82,0.15,0.48,0.12
1626,0.3,0.8,0.3,0.7,0.2
1627,0.3,0.85,0.55,0.5,0.2
1628,0.25,0.78,0.3,0.6,0.2
1629,0.2,0.8,0.2,0.3,0.2
1630,0.45,0.78,0.25,0.55,0.5
1631,0.2,0.85,0.15,0.6,0.55
1632,0.75,0.8,0.55,0.78,0.15
1633,0.3,0.75,0.2,0.4,0.55
1634,,,,,
1635,0.35,0.55,0.2,0.4,0.6
1636,0.3,0.88,0.15,0.5,0.12
1637,0.2,0.45,0.25,0.85,0.3
1638,0.2,0.8,0.1,0.3,0.4
1639,0.25,0.78,0.15,0.45,0.55
1640,0.66,0.78,0.55,0.42,0.18
1641,,,,,
1642,0.68,0.85,0.35,0.4,0.2
1643,0.2,0.4,0.1,0.3,0.8
1644,0.2,0.7,0.2,0.4,0.3
1645,0.25,0.73,0.12,0.48,0.58
1646,0.2,0.3,0.45,0.6,0.65
1647,0.25,0.78,0.2,0.75,0.15
1648,0.2,0.8,0.2,0.35,0.1
1649,0.66,0.61,0.44,0.71,0.18
1650,0.35,0.78,0.3,0.55,0.45
1651,0.2,0.85,0.15,0.55,0.2
1652,,,,,
1653,0.2,0.8,0.1,0.3,0.2
1654,0.45,0.85,0.2,0.65,0.2
1655,0.35,0.78,0.25,0.5,0.2
1656,0.25,0.82,0.18,0.42,0.2
1657,0.2,0.75,0.2,0.3,0.3
1658,,,,,
1659,,,,,
1660,0.2,0.85,0.15,0.45,0.1
1661,,,,,
1662,,,,,
1663,0.25,0.68,0.15,0.6,0.6
1664,0.35,0.78,0.2,0.55,0.15
1665,0.2,0.85,0.2,0.45,0.3
1666,,,,,
1667,,,,,
1668,0.25,0.85,0.15,0.45,0.2
1669,0.25,0.81,0.15,0.45,0.2
1670,0.2,0.45,0.2,0.7,0.75
1671,0.35,0.75,0.25,0.5,0.2
1672,0.2,0.8,0.1,0.4,0.6
1673,0.25,0.75,0.2,0.4,0.35
1674,0.78,0.81,0.32,0.61,0.44
1675,0.3,0.8,0.2,0.35,0.4
1676,0.25,0.85,0.25,0.42,0.2
1677,0.55,0.78,0.3,0.75,0.45
1678,0.2,0.7,0.1,0.6,0.4
1679,0.2,0.9,0.1,0.4,0.2
1680,,,,,
1681,0.55,0.65,0.25,0.7,0.45
1682,0.2,0.85,0.15,0.75,0.45
1683,,,,,
1684,,,,,
1685,0.2,0.8,0.1,0.4,0.2
1686,,,,,
1687,0.66,0.78,0.45,0.75,0.2
1688,0.2,0.8,0.15,0.45,0.6
1689,0.2,0.75,0.25,0.4,0.3
1690,0.2,0.73,0.2,0.35,0.42
1691,0.45,0.88,0.22,0.44,0.14
1692,0.25,0.78,0.35,0.45,0.8
1693,0.3,0.85,0.2,0.55,0.2
1694,0.45,0.85,0.3,0.4,0.2
1695,,,,,
1696,0.4,0.82,0.18,0.46,0.55
1697,0.25,0.85,0.2,0.6,0.15
1698,,,,,
1699,0.2,0.8,0.3,0.7,0.4
1700,0.2,0.75,0.15,0.4,0.3
1701,0.2,0.85,0.15,0.3,0.15
1702,,,,,
1703,,,,,
1704,0.2,0.8,0.15,0.35,0.2
1705,0.2,0.8,0.2,0.4,0.1
1706,,,,,
1707,0.35,0.78,0.2,0.6,0.45
1708,0.2,0.85,0.15,0.35,0.2
1709,0.45,0.85,0.3,0.55,0.45
1710,0.22,0.82,0.28,0.41,0.18
1711,,,,,
1712,0.2,0.78,0.15,0.55,0.62
1713,0.2,0.78,0.2,0.42,0.61
1714,0.3,0.8,0.35,0.6,0.3
1715,0.3,0.8,0.2,0.4,0.2
1716,0.35,0.78,0.2,0.45,0.3
1717,0.65,0.85,0.15,0.4,0.2
1718,0.2,0.8,0.1,0.35,0.55
1719,,,,,
1720,0.25,0.82,0.18,0.42,0.15
1721,,,,,
1722,,,,,
1723,0.2,0.5,0.1,0.55,0.6
1724,0.35,0.78,0.25,0.55,0.4
1725,,,,,
1726,0.2,0.8,0.1,0.3,0.2
1727,0.2,0.6,0.1,0.2,0.2
1728,0.2,0.75,0.15,0.4,0.3
1729,0.2,0.85,0.15,0.4,0.3
1730,0.35,0.75,0.2,0.58,0.4
1731,0.2,0.7,0.1,0.4,0.6
1732,,,,,
1733,,,,,
1734,0.3,0.75,0.2,0.5,0.6
1735,0.35,0.85,0.2,0.78,0.15
1736,0.2,0.8,0.2,0.35,0.15
1737,0.35,0.78,0.2,0.45,0.25
1738,0.35,0.78,0.2,0.65,0.4
1739,0.45,0.78,0.22,0.6,0.15
1740,0.4,0.85,0.15,0.55,0.1
1741,0.35,0.55,0.2,0.45,0.65
1742,0.2,0.5,0.3,0.8,0.2
1743,,,,,
1744,,,,,
1745,0.2,0.68,0.15,0.45,0.75
1746,0.2,0.85,0.3,0.75,0.6
1747,0.25,0.85,0.15,0.35,0.2
1748,0.2,0.78,0.2,0.62,0.66
1749,0.7,0.8,0.55,0.45,0.2
1750,,,,,
1751,0.2,0.8,0.2,0.6,0.45
1752,0.2,0.75,0.15,0.65,0.1
1753,0.2,0.68,0.15,0.45,0.6
1754,0.2,0.75,0.1,0.45,0.65
1755,0.55,0.82,0.44,0.6,0.2
1756,0.35,0.78,0.22,0.55,0.2
1757,0.2,0.85,0.15,0.45,0.1
1758,0.45,0.78,0.28,0.81,0.38
1759,,,,,
1760,0.2,0.8,0.2,0.5,0.7
1761,0.38,0.88,0.32,0.78,0.15
1762,0.35,0.82,0.22,0.42,0.27
1763,0.35,0.78,0.25,0.45,0.2
1764,0.25,0.82,0.15,0.42,0.2
1765,0.4,0.8,0.5,0.8,0.2
1766,0.2,0.75,0.15,0.4,0.7
1767,0.2,0.75,0.1,0.3,0.45
1768,,,,,
1769,0.25,0.85,0.2,0.65,0.2
1770,0.2,0.78,0.15,0.3,0.2
1771,0.25,0.82,0.22,0.6,0.45
1772,0.2,0.85,0.25,0.65,0.55
1773,0.2,0.8,0.2,0.4,0.5
1774,0.35,0.85,0.2,0.6,0.2
1775,0.2,0.62,0.15,0.44,0.71
1776,0.34,0.73,0.18,0.52,0.21
1777,,,,,
1778,0.2,0.65,0.15,0.5,0.75
1779,0.4,0.7,0.2,0.55,0.2
1780,0.22,0.86,0.14,0.63,0.18
1781,0.2,0.8,0.1,0.5,0.6
1782,0.2,0.85,0.15,0.7,0.1
1783,0.35,0.68,0.25,0.6,0.55
1784,0.2,0.7,0.1,0.6,0.2
1785,0.3,0.7,0.2,0.5,0.6
1786,0.45,0.85,0.3,0.65,0.35
1787,0.55,0.85,0.2,0.4,0.15
1788,0.3,0.8,0.2,0.55,0.2
1789,0.5,0.55,0.3,0.65,0.45
1790,0.35,0.78,0.3,0.65,0.25
1791,0.2,0.8,0.2,0.5,0.3
1792,0.3,0.8,0.2,0.4,0.6
1793,0.2,0.68,0.15,0.35,0.78
1794,,,,,
1795,0.25,0.78,0.2,0.45,0.35
1796,,,,,
1797,,,,,
1798,0.2,0.85,0.15,0.35,0.55
1799,0.2,0.8,0.3,0.7,0.2
1800,0.3,0.8,0.2,0.6,0.65
1801,,,,,
1802,0.2,0.8,0.1,0.4,0.1
1803,0.35,0.85,0.25,0.45,0.2
1804,,,,,
1805,0.25,0.85,0.2,0.7,0.15
1806,,,,,
1807,0.35,0.78,0.2,0.55,0.2
1808,0.75,0.8,0.3,0.45,0.2
1809,0.2,0.8,0.1,0.3,0.2
1810,0.2,0.45,0.2,0.55,0.75
1811,0.25,0.75,0.2,0.35,0.55
1812,0.2,0.78,0.15,0.35,0.42
1813,0.35,0.85,0.2,0.4,0.3
1814,0.6,0.8,0.3,0.8,0.2
1815,0.25,0.82,0.15,0.42,0.58
1816,0.25,0.85,0.25,0.4,0.2
1817,0.35,0.82,0.22,0.62,0.12
1818,,,,,
1819,0.2,0.85,0.2,0.4,0.15
1820,0.2,0.85,0.15,0.7,0.25
1821,0.32,0.86,0.28,0.66,0.34
1822,0.2,0.85,0.25,0.65,0.15
1823,0.55,0.75,0.2,0.35,0.45
1824,0.2,0.8,0.2,0.4,0.2
1825,0.2,0.75,0.3,0.7,0.4
1826,0.2,0.75,0.1,0.4,0.6
1827,0.3,0.85,0.35,0.7,0.2
1828,0.3,0.8,0.2,0.55,0.2
1829,,,,,
1830,,,,,
1831,,,,,
1832,,,,,
1833,0.25,0.78,0.12,0.42,0.62
1834,0.65,0.85,0.45,0.7,0.2
1835,,,,,
1836,0.2,0.85,0.15,0.65,0.25
1837,0.2,0.75,0.1,0.4,0.3
1838,0.2,0.8,0.2,0.6,0.3
1839,,,,,
1840,0.25,0.82,0.18,0.34,0.22
1841,,,,,
1842,0.2,0.85,0.15,0.6,0.3
1843,,,,,
1844,0.2,0.85,0.15,0.45,0.3
1845,0.2,0.68,0.15,0.55,0.6
1846,0.3,0.8,0.4,0.8,0.2
1847,0.2,0.85,0.3,0.6,0.45
1848,0.2,0.9,0.3,0.6,0.2
1849,0.2,0.85,0.3,0.75,0.15
1850,0.62,0.66,0.32,0.71,0.44
1851,0.25,0.85,0.2,0.75,0.15
1852,0.35,0.85,0.45,0.7,0.2
1853,0.45,0.85,0.3,0.75,0.15
1854,0.2,0.8,0.2,0.55,0.2
1855,0.2,0.85,0.3,0.55,0.15
1856,,,,,
1857,0.35,0.75,0.45,0.7,0.45
1858,0.35,0.65,0.2,0.55,0.6
1859,0.2,0.6,0.1,0.4,0.5
1860,0.28,0.86,0.18,0.42,0.15
1861,0.65,0.85,0.2,0.55,0.2
1862,,,,,
1863,,,,,
1864,0.4,0.8,0.2,0.6,0.5
1865,0.2,0.65,0.2,0.5,0.7
1866,,,,,
1867,0.25,0.66,0.2,0.55,0.4
1868,0.2,0.55,0.2,0.65,0.45
1869,0.35,0.78,0.22,0.46,0.18
1870,,,,,
1871,0.25,0.78,0.22,0.4,0.55
1872,0.25,0.78,0.15,0.4,0.3
1873,,,,,
1874,,,,,
1875,0.55,0.68,0.6,0.65,0.2
1876,0.38,0.88,0.22,0.58,0.27
1877,0.55,0.75,0.2,0.5,0.2
1878,0.2,0.5,0.2,0.6,0.7
1879,0.2,0.85,0.15,0.35,0.55
1880,,,,,
1881,0.2,0.7,0.1,0.4,0.6
1882,0.25,0.78,0.2,0.45,0.3
1883,,,,,
1884,0.45,0.78,0.3,0.4,0.55
1885,0.35,0.78,0.3,0.85,0.6
1886,0.2,0.85,0.15,0.4,0.35
1887,0.35,0.85,0.4,0.78,0.2
1888,,,,,
1889,0.2,0.85,0.15,0.45,0.35
1890,0.22,0.62,0.18,0.3,0.48
1891,0.35,0.81,0.22,0.44,0.46
1892,,,,,
1893,0.35,0.78,0.22,0.56,0.42
1894,0.15,0.78,0.12,0.28,0.18
1895,0.56,0.66,0.34,0.48,0.22
1896,0.2,0.65,0.1,0.4,0.6
1897,,,,,
1898,0.66,0.88,0.34,0.71,0.22
1899,,,,,
1900,0.2,0.85,0.2,0.65,0.1
1901,0.55,0.78,0.3,0.65,0.35
1902,0.4,0.75,0.3,0.55,0.2
1903,0.5,0.65,0.2,0.3,0.25
1904,0.2,0.85,0.35,0.7,0.15
1905,0.2,0.6,0.2,0.4,0.3
1906,0.2,0.65,0.15,0.55,0.45
1907,,,,,
1908,0.35,0.78,0.2,0.4,0.15
1909,0.2,0.85,0.15,0.35,0.2
1910,0.6,0.8,0.3,0.45,0.58
1911,0.2,0.8,0.2,0.6,0.35
1912,0.3,0.8,0.2,0.45,0.3
1913,,,,,
1914,0.73,0.66,0.28,0.45,0.18
1915,0.2,0.8,0.2,0.4,0.2
1916,0.45,0.66,0.2,0.35,0.55
1917,0.25,0.68,0.2,0.45,0.38
1918,,,,,
1919,,,,,
1920,,,,,
1921,0.25,0.85,0.2,0.7,0.15
1922,0.78,0.82,0.28,0.51,0.18
1923,0.2,0.85,0.3,0.7,0.15
1924,0.2,0.7,0.1,0.3,0.2
1925,,,,,
1926,0.25,0.85,0.2,0.45,0.2
1927,0.2,0.8,0.2,0.4,0.6
1928,,,,,
1929,,,,,
1930,0.4,0.7,0.3,0.4,0.6
1931,0.4,0.8,0.2,0.55,0.2
1932,0.6,0.8,0.3,0.4,0.2
1933,,,,,
1934,0.66,0.84,0.24,0.43,0.21
1935,,,,,
1936,,,,,
1937,0.25,0.71,0.22,0.66,0.62
1938,0.2,0.68,0.15,0.25,0.35
1939,0.2,0.85,0.2,0.65,0.15
1940,0.25,0.75,0.15,0.45,0.7
1941,0.78,0.68,0.55,0.82,0.15
1942,0.55,0.82,0.3,0.44,0.2
1943,0.2,0.85,0.15,0.4,0.25
1944,0.2,0.8,0.2,0.7,0.6
1945,0.2,0.85,0.15,0.4,0.6
1946,0.35,0.85,0.2,0.45,0.3
1947,0.42,0.86,0.18,0.71,0.34
1948,0.35,0.6,0.2,0.55,0.65
1949,0.35,0.81,0.18,0.73,0.22
1950,0.22,0.84,0.12,0.58,0.09
1951,0.2,0.85,0.25,0.55,0.2
1952,,,,,
1953,,,,,
1954,,,,,
1955,0.25,0.85,0.2,0.65,0.15
1956,,,,,
1957,,,,,
1958,0.7,0.88,0.4,0.65,0.2
1959,,,,,
1960,0.55,0.78,0.25,0.62,0.35
1961,0.4,0.85,0.2,0.7,0.15
1962,0.25,0.62,0.15,0.3,0.55
1963,0.2,0.85,0.25,0.45,0.3
1964,0.25,0.82,0.18,0.63,0.15
1965,0.6,0.7,0.2,0.6,0.4
1966,0.35,0.85,0.2,0.3,0.2
1967,0.25,0.78,0.15,0.35,0.65
1968,0.25,0.82,0.18,0.62,0.12
1969,0.15,0.82,0.18,0.42,0.3
1970,0.35,0.78,0.2,0.65,0.4
1971,0.7,0.9,0.3,0.5,0.2
1972,0.3,0.8,0.2,0.65,0.4
1973,0.65,0.85,0.3,0.55,0.2
1974,0.35,0.68,0.25,0.4,0.2
1975,0.35,0.82,0.42,0.45,0.2
1976,,,,,
1977,,,,,
1978,0.35,0.85,0.2,0.55,0.15
1979,0.34,0.81,0.22,0.44,0.58
1980,,,,,
1981,0.35,0.85,0.3,0.65,0.2
1982,0.45,0.78,0.3,0.4,0.55
1983,0.35,0.72,0.22,0.81,0.28
1984,0.3,0.8,0.2,0.4,0.2
1985,,,,,
1986,0.25,0.85,0.15,0.6,0.2
1987,0.3,0.85,0.35,0.6,0.2
1988,0.25,0.87,0.18,0.46,0.12
1989,0.25,0.85,0.2,0.55,0.2
1990,0.65,0.75,0.35,0.6,0.2
1991,,,,,
1992,0.25,0.78,0.2,0.5,0.2
1993,,,,,
1994,0.35,0.78,0.55,0.45,0.2
1995,0.2,0.85,0.2,0.45,0.3
1996,0.35,0.81,0.4,0.71,0.2
1997,0.2,0.85,0.15,0.35,0.3
1998,0.3,0.86,0.2,0.55,0.35
1999,0.3,0.82,0.2,0.45,0.15
